seed,objective,batch_id,volfrac,penal,rmin,move,void_size_frac
four_circle,auxetic,1,0.668358,4.474799,2.368792,0.223675,0.441668
four_circle,auxetic,1,0.537996,2.777304,1.478647,0.0538,0.251745
four_circle,auxetic,1,0.511993,3.583474,2.106444,0.105974,0.489991
four_circle,auxetic,1,0.632592,2.262446,1.029258,0.172821,0.379169
four_circle,auxetic,1,0.602284,4.107296,1.593673,0.182427,0.36034
four_circle,auxetic,1,0.479735,2.406135,2.297736,0.139896,0.546317
four_circle,auxetic,1,0.570188,4.717462,1.281978,0.087822,0.307917
four_circle,auxetic,1,0.6986,3.389835,1.798084,0.233575,0.422997
four_circle,auxetic,1,0.519714,3.728633,1.256206,0.246961,0.523687
four_circle,auxetic,1,0.640314,2.034798,1.864689,0.080117,0.338442
four_circle,auxetic,1,0.613579,4.340265,1.743957,0.129654,0.407982
four_circle,auxetic,1,0.483217,3.017031,2.165213,0.199525,0.292463
four_circle,auxetic,1,0.452969,4.853461,1.981154,0.159229,0.273646
four_circle,auxetic,1,0.581381,3.148641,1.183662,0.113478,0.464302
four_circle,auxetic,1,0.672566,3.960671,2.419375,0.064236,0.394622
four_circle,auxetic,1,0.550017,2.635249,1.434107,0.206764,0.505005
four_circle,auxetic,1,0.623505,4.048227,1.930577,0.20079,0.322051
four_circle,auxetic,1,0.500941,2.746455,1.22839,0.071541,0.436952
four_circle,auxetic,1,0.529382,4.941108,2.193107,0.119465,0.346385
four_circle,auxetic,1,0.657809,3.259938,1.677963,0.151937,0.532184
four_circle,auxetic,1,0.689998,4.416462,1.106089,0.192818,0.476013
four_circle,auxetic,1,0.559621,3.116889,1.997195,0.134663,0.365058
four_circle,auxetic,1,0.47063,3.804923,1.417967,0.086835,0.455779
four_circle,auxetic,1,0.591245,2.134748,2.49703,0.241963,0.265722
four_circle,auxetic,1,0.490349,4.793659,1.54463,0.227598,0.390033
four_circle,auxetic,1,0.618777,3.489692,2.340886,0.095129,0.500255
four_circle,auxetic,1,0.646973,4.183585,1.057062,0.145885,0.278395
four_circle,auxetic,1,0.524409,2.506086,2.040545,0.175132,0.468891
four_circle,auxetic,1,0.55666,3.67103,2.22007,0.166111,0.412709
four_circle,auxetic,1,0.677274,2.373652,1.609801,0.110986,0.297075
four_circle,auxetic,1,0.588528,4.562445,1.782032,0.060521,0.519076
four_circle,auxetic,1,0.458151,2.8886,1.35954,0.218674,0.333716
four_circle,auxetic,1,0.695351,3.50258,1.711592,0.214997,0.263406
four_circle,auxetic,1,0.573778,2.202281,2.13294,0.057528,0.448651
four_circle,auxetic,1,0.477218,4.48479,1.259273,0.10848,0.367426
four_circle,auxetic,1,0.604654,2.813889,1.867664,0.162727,0.482945
four_circle,auxetic,1,0.636845,4.633972,2.439837,0.1789,0.539265
four_circle,auxetic,1,0.50746,3.33295,1.454478,0.148775,0.348609
four_circle,auxetic,1,0.543469,4.120604,1.943115,0.097726,0.429968
four_circle,auxetic,1,0.663092,2.440184,1.145714,0.230879,0.319585
four_circle,auxetic,1,0.547439,4.256775,2.09761,0.238585,0.326708
four_circle,auxetic,1,0.674875,2.960147,1.020332,0.084336,0.516631
four_circle,auxetic,1,0.578071,3.741942,2.395206,0.131676,0.304132
four_circle,auxetic,1,0.456499,2.068846,1.505152,0.189148,0.414954
four_circle,auxetic,1,0.488751,3.879777,1.325785,0.155223,0.471281
four_circle,auxetic,1,0.608375,2.575084,1.841983,0.122067,0.285303
four_circle,auxetic,1,0.644627,4.863452,1.579161,0.074436,0.497961
four_circle,auxetic,1,0.515242,3.185226,2.283132,0.204565,0.382881
four_circle,auxetic,1,0.595566,4.975036,1.083382,0.209758,0.425219
four_circle,auxetic,1,0.466166,3.273137,2.066773,0.067914,0.314997
four_circle,auxetic,1,0.565163,3.991451,1.535885,0.116863,0.543854
four_circle,auxetic,1,0.684802,2.663085,2.332233,0.161735,0.353358
four_circle,auxetic,1,0.654492,3.841445,1.767248,0.196635,0.372038
four_circle,auxetic,1,0.532904,2.144665,1.344848,0.125885,0.487672
four_circle,auxetic,1,0.498356,4.356371,2.264154,0.076836,0.258679
four_circle,auxetic,1,0.625807,3.036059,1.653795,0.244364,0.444039
four_circle,auxetic,1,0.463632,4.220107,2.195902,0.236075,0.511915
four_circle,auxetic,1,0.58327,2.516003,1.680849,0.0912,0.397014
four_circle,auxetic,1,0.681535,4.733568,1.898489,0.143568,0.457147
four_circle,auxetic,1,0.552134,3.408862,1.196211,0.185415,0.271348
four_circle,auxetic,1,0.521884,4.596374,1.379833,0.170217,0.290022
four_circle,auxetic,1,0.649335,2.9018,2.458804,0.102686,0.400977
four_circle,auxetic,1,0.61552,3.614254,1.126641,0.050025,0.340686
four_circle,auxetic,1,0.493932,2.290282,2.017838,0.220778,0.530742
four_circle,auxetic,1,0.571872,4.147076,1.165302,0.219341,0.398745
four_circle,auxetic,1,0.693444,2.448845,1.961606,0.051811,0.507952
four_circle,auxetic,1,0.602504,4.66047,1.430482,0.100907,0.270698
four_circle,auxetic,1,0.475068,3.341632,2.41401,0.17166,0.460178
four_circle,auxetic,1,0.505308,4.52886,1.849534,0.186761,0.403861
four_circle,auxetic,1,0.634693,2.828435,1.239312,0.141887,0.289519
four_circle,auxetic,1,0.661184,3.546624,2.158384,0.092887,0.526632
four_circle,auxetic,1,0.541561,2.216808,1.735937,0.234734,0.342563
four_circle,auxetic,1,0.672846,4.901663,2.301252,0.245753,0.312002
four_circle,auxetic,1,0.545411,3.205633,1.599111,0.075003,0.425905
four_circle,auxetic,1,0.454714,3.917962,1.816529,0.127712,0.357432
four_circle,auxetic,1,0.576287,2.59547,1.301431,0.195239,0.542233
four_circle,auxetic,1,0.606588,3.774273,1.485551,0.160438,0.485904
four_circle,auxetic,1,0.486965,2.071649,2.376702,0.118594,0.376258
four_circle,auxetic,1,0.513212,4.289132,1.044315,0.066176,0.444578
four_circle,auxetic,1,0.642597,2.962969,2.123425,0.211048,0.255831
four_circle,auxetic,1,0.46853,4.376775,1.629809,0.205904,0.512613
four_circle,auxetic,1,0.597931,3.074272,2.238337,0.072748,0.32842
four_circle,auxetic,1,0.686433,3.861822,1.364446,0.12375,0.418003
four_circle,auxetic,1,0.566795,2.182858,1.785749,0.153878,0.303537
four_circle,auxetic,1,0.534537,3.994256,2.35769,0.187703,0.284855
four_circle,auxetic,1,0.656125,2.695413,1.560242,0.133454,0.474184
four_circle,auxetic,1,0.628173,4.977867,2.048656,0.082551,0.38474
four_circle,auxetic,1,0.500722,3.305486,1.063434,0.240024,0.493796
four_circle,auxetic,1,0.58478,3.622919,1.992397,0.229587,0.449355
four_circle,auxetic,1,0.465141,2.316751,1.102299,0.099462,0.260466
four_circle,auxetic,1,0.554377,4.605064,2.476937,0.147045,0.48127
four_circle,auxetic,1,0.683777,2.928289,1.399796,0.180198,0.371482
four_circle,auxetic,1,0.65158,4.748112,1.220205,0.164121,0.35281
four_circle,auxetic,1,0.524128,3.452934,1.924314,0.106652,0.537442
four_circle,auxetic,1,0.495444,4.234625,1.661257,0.059363,0.316793
four_circle,auxetic,1,0.617031,2.560055,2.177408,0.213609,0.430526
four_circle,auxetic,1,0.536364,4.673387,1.825363,0.216987,0.500868
four_circle,auxetic,1,0.666725,3.375293,1.310356,0.061862,0.386965
four_circle,auxetic,1,0.630229,4.063246,2.274839,0.109639,0.467196
four_circle,auxetic,1,0.509629,2.391614,1.572606,0.167792,0.282395
four_circle,auxetic,1,0.477369,3.557008,1.000508,0.176912,0.301222
four_circle,auxetic,1,0.599919,2.253779,2.079526,0.144443,0.410868
four_circle,auxetic,1,0.696966,4.448307,1.500063,0.096566,0.330794
four_circle,auxetic,1,0.568554,2.768616,2.391306,0.225812,0.519542
four_circle,auxetic,1,0.638072,3.928345,1.462847,0.2437,0.432915
four_circle,auxetic,1,0.517472,2.632441,2.446283,0.085545,0.323709
four_circle,auxetic,1,0.481707,4.82111,1.162236,0.135959,0.535142
four_circle,auxetic,1,0.612069,3.145813,1.958631,0.191088,0.345662
four_circle,auxetic,1,0.57987,4.302049,2.137922,0.15011,0.364482
four_circle,auxetic,1,0.451457,2.996631,1.715566,0.12086,0.478824
four_circle,auxetic,1,0.547773,3.690443,1.887573,0.070151,0.267526
four_circle,auxetic,1,0.670322,2.014417,1.27726,0.202624,0.451595
four_circle,auxetic,1,0.503092,3.802123,2.474143,0.208548,0.335429
four_circle,auxetic,1,0.625656,2.102415,1.39691,0.062798,0.524319
four_circle,auxetic,1,0.659715,4.413637,2.024484,0.114922,0.296445
four_circle,auxetic,1,0.531288,3.084535,1.134477,0.15745,0.406232
four_circle,auxetic,1,0.56153,4.920699,1.699391,0.197843,0.462406
four_circle,auxetic,1,0.691906,3.22173,2.215634,0.130999,0.277774
four_circle,auxetic,1,0.593398,4.027844,1.199653,0.078778,0.50549
four_circle,auxetic,1,0.472783,2.708268,1.903671,0.248649,0.391756
grid_circular_voids,auxetic,1,0.572075,4.265608,1.451904,0.194694,0.323996
grid_circular_voids,auxetic,1,0.601397,2.233028,1.977376,0.127882,0.434405
grid_circular_voids,auxetic,1,0.649565,3.995312,1.279012,0.093482,0.337063
grid_circular_voids,auxetic,1,0.491368,3.417344,2.150267,0.235296,0.522115
grid_circular_voids,auxetic,1,0.475494,3.502896,1.917349,0.201694,0.505125
grid_circular_voids,auxetic,1,0.696207,2.967216,1.699424,0.069284,0.395073
grid_circular_voids,auxetic,1,0.617239,4.756082,2.48861,0.109931,0.452567
grid_circular_voids,auxetic,1,0.525464,2.675015,1.128164,0.167345,0.267157
grid_circular_voids,auxetic,1,0.59045,4.156939,2.347729,0.151426,0.363243
grid_circular_voids,auxetic,1,0.553351,3.250675,1.080999,0.121359,0.478357
grid_circular_voids,auxetic,1,0.511072,4.474111,1.776434,0.061958,0.27555
grid_circular_voids,auxetic,1,0.661485,2.019484,1.652294,0.217028,0.465272
grid_circular_voids,auxetic,1,0.677326,4.92258,1.325637,0.24594,0.407262
grid_circular_voids,auxetic,1,0.464461,2.513559,2.290585,0.075221,0.29254
grid_circular_voids,auxetic,1,0.537477,3.716268,1.498472,0.140869,0.535195
grid_circular_voids,auxetic,1,0.637094,2.758885,2.117751,0.18659,0.345081
grid_circular_voids,auxetic,1,0.481814,3.859127,1.011061,0.180411,0.445655
grid_circular_voids,auxetic,1,0.643928,2.891511,2.37226,0.147196,0.255324
grid_circular_voids,auxetic,1,0.592366,4.879424,1.582344,0.081596,0.497972
grid_circular_voids,auxetic,1,0.566999,2.457194,1.800977,0.239809,0.383471
grid_circular_voids,auxetic,1,0.519862,4.622736,2.22139,0.223397,0.325466
grid_circular_voids,auxetic,1,0.607773,2.157879,1.349425,0.055833,0.514966
grid_circular_voids,auxetic,1,0.691037,4.119549,2.048522,0.115185,0.312157
grid_circular_voids,auxetic,1,0.466436,3.20008,1.522293,0.157746,0.427489
grid_circular_voids,auxetic,1,0.655326,4.718694,2.001951,0.17347,0.542324
grid_circular_voids,auxetic,1,0.501048,2.624418,1.381915,0.103562,0.356697
grid_circular_voids,auxetic,1,0.546784,3.651522,2.174763,0.062963,0.414193
grid_circular_voids,auxetic,1,0.579996,3.10561,1.209104,0.207868,0.304364
grid_circular_voids,auxetic,1,0.627105,3.952153,1.723256,0.22897,0.287369
grid_circular_voids,auxetic,1,0.531406,3.360981,1.848105,0.099662,0.472199
grid_circular_voids,auxetic,1,0.453912,4.408465,1.151938,0.134014,0.374863
grid_circular_voids,auxetic,1,0.670732,2.365656,2.419422,0.188319,0.48549
grid_circular_voids,auxetic,1,0.523236,4.062301,1.759758,0.192113,0.421754
grid_circular_voids,auxetic,1,0.618917,3.468403,1.623922,0.137019,0.307345
grid_circular_voids,auxetic,1,0.69575,4.307652,2.331076,0.096466,0.521875
grid_circular_voids,auxetic,1,0.478943,2.262072,1.052604,0.226562,0.331448
grid_circular_voids,auxetic,1,0.494816,4.795658,1.470083,0.211698,0.385938
grid_circular_voids,auxetic,1,0.649107,2.704885,2.101104,0.066006,0.501365
grid_circular_voids,auxetic,1,0.603075,3.564492,1.297271,0.100306,0.251683
grid_circular_voids,auxetic,1,0.569847,3.022037,2.273915,0.171001,0.441093
grid_circular_voids,auxetic,1,0.629861,4.515153,1.250272,0.16016,0.49034
grid_circular_voids,auxetic,1,0.541963,2.047893,2.133223,0.118374,0.380561
grid_circular_voids,auxetic,1,0.459243,4.222927,1.423141,0.052821,0.46618
grid_circular_voids,auxetic,1,0.683826,3.301099,1.960354,0.21961,0.280497
grid_circular_voids,auxetic,1,0.667985,3.778866,2.471594,0.242284,0.301007
grid_circular_voids,auxetic,1,0.505853,2.814341,1.099407,0.084847,0.41169
grid_circular_voids,auxetic,1,0.557837,4.963156,1.900311,0.144147,0.361223
grid_circular_voids,auxetic,1,0.583217,2.544065,1.67069,0.176587,0.546001
grid_circular_voids,auxetic,1,0.472876,4.812977,2.203154,0.183005,0.263189
grid_circular_voids,auxetic,1,0.685757,2.407045,1.225754,0.138071,0.448332
grid_circular_voids,auxetic,1,0.61232,3.817626,2.03032,0.078624,0.397871
grid_circular_voids,auxetic,1,0.51269,2.863377,1.398588,0.248555,0.508186
grid_circular_voids,auxetic,1,0.559828,4.078698,1.168617,0.213381,0.528691
grid_circular_voids,auxetic,1,0.596913,3.170032,2.447797,0.059098,0.343377
grid_circular_voids,auxetic,1,0.638649,4.559864,1.739912,0.124798,0.428998
grid_circular_voids,auxetic,1,0.488253,2.10288,1.876502,0.154078,0.318856
grid_circular_voids,auxetic,1,0.674364,3.609203,1.599357,0.164724,0.349353
grid_circular_voids,auxetic,1,0.453637,3.077024,1.829731,0.106535,0.539126
grid_circular_voids,auxetic,1,0.532901,4.65143,1.028096,0.072088,0.289442
grid_circular_voids,auxetic,1,0.624694,2.573817,2.400992,0.205274,0.404501
grid_circular_voids,auxetic,1,0.577585,4.346411,2.077259,0.232638,0.458995
grid_circular_voids,auxetic,1,0.54828,2.311108,1.539334,0.090049,0.268937
grid_circular_voids,auxetic,1,0.500774,3.912121,2.250151,0.130748,0.48346
grid_circular_voids,auxetic,1,0.658958,3.331385,1.366443,0.198335,0.368686
grid_circular_voids,auxetic,1,0.620349,3.585846,2.308893,0.199777,0.536441
grid_circular_voids,auxetic,1,0.520766,3.006585,1.308799,0.129062,0.350866
grid_circular_voids,auxetic,1,0.48044,4.76872,2.112633,0.088414,0.401182
grid_circular_voids,auxetic,1,0.693337,2.737822,1.505059,0.234126,0.291589
grid_circular_voids,auxetic,1,0.646694,4.322916,1.087571,0.20364,0.272255
grid_circular_voids,auxetic,1,0.496314,2.240899,2.342615,0.073576,0.456849
grid_circular_voids,auxetic,1,0.567377,4.029182,1.635463,0.107977,0.371372
grid_circular_voids,auxetic,1,0.604508,3.495528,1.794724,0.163037,0.481946
grid_circular_voids,auxetic,1,0.540466,4.97696,1.682588,0.155715,0.451468
grid_circular_voids,auxetic,1,0.632273,2.524359,1.935657,0.123308,0.261225
grid_circular_voids,auxetic,1,0.682394,3.747211,1.134754,0.05766,0.510765
grid_circular_voids,auxetic,1,0.461712,2.839996,2.483491,0.215064,0.396464
grid_circular_voids,auxetic,1,0.508324,4.242818,1.972264,0.247115,0.340798
grid_circular_voids,auxetic,1,0.666552,3.287117,1.458475,0.080308,0.530098
grid_circular_voids,auxetic,1,0.58563,4.489677,2.168559,0.139708,0.31572
grid_circular_voids,auxetic,1,0.55634,2.079363,1.262181,0.181513,0.430962
grid_circular_voids,auxetic,1,0.68817,4.538694,1.86496,0.17534,0.378599
grid_circular_voids,auxetic,1,0.471378,2.118148,1.704942,0.146029,0.493473
grid_circular_voids,auxetic,1,0.515161,4.10582,2.412829,0.086677,0.279092
grid_circular_voids,auxetic,1,0.610887,3.136911,1.157074,0.240991,0.468757
grid_circular_voids,auxetic,1,0.595481,3.802177,1.387058,0.221439,0.413095
grid_circular_voids,auxetic,1,0.562297,2.884734,1.995339,0.051529,0.298431
grid_circular_voids,auxetic,1,0.486756,4.845911,1.190774,0.117128,0.547963
grid_circular_voids,auxetic,1,0.641061,2.380105,2.191622,0.162041,0.358089
grid_circular_voids,auxetic,1,0.451167,3.898135,1.331111,0.169168,0.30886
grid_circular_voids,auxetic,1,0.675797,3.351273,2.238244,0.101602,0.419067
grid_circular_voids,auxetic,1,0.622281,4.377885,1.527429,0.06725,0.333597
grid_circular_voids,auxetic,1,0.534399,2.285635,2.041926,0.209819,0.518554
grid_circular_voids,auxetic,1,0.549776,4.631721,2.365649,0.227806,0.499216
grid_circular_voids,auxetic,1,0.575172,2.587618,1.016201,0.094588,0.389258
grid_circular_voids,auxetic,1,0.660389,3.634862,1.817837,0.135187,0.439577
grid_circular_voids,auxetic,1,0.498304,3.045372,1.564012,0.193408,0.254371
grid_circular_voids,auxetic,1,0.599961,4.742005,1.116267,0.190151,0.355291
grid_circular_voids,auxetic,1,0.574548,2.694812,2.453263,0.132718,0.544902
grid_circular_voids,auxetic,1,0.489875,3.534277,1.664079,0.098418,0.302398
grid_circular_voids,auxetic,1,0.651973,2.94165,1.905451,0.230848,0.417331
grid_circular_voids,auxetic,1,0.698617,3.975694,2.138359,0.206624,0.474165
grid_circular_voids,auxetic,1,0.474001,3.431236,1.243676,0.064842,0.284232
grid_circular_voids,auxetic,1,0.527938,4.291358,1.942041,0.105395,0.486896
grid_circular_voids,auxetic,1,0.615802,2.201467,1.439994,0.172174,0.372286
grid_circular_voids,auxetic,1,0.554844,3.69519,2.082774,0.158992,0.257469
grid_circular_voids,auxetic,1,0.588041,2.774243,1.486942,0.113304,0.442338
grid_circular_voids,auxetic,1,0.662921,4.949793,2.279057,0.054004,0.384986
grid_circular_voids,auxetic,1,0.508598,2.480529,1.290659,0.224689,0.495285
grid_circular_voids,auxetic,1,0.461987,4.458571,1.617329,0.237978,0.513451
grid_circular_voids,auxetic,1,0.678763,2.040749,1.764894,0.082889,0.328152
grid_circular_voids,auxetic,1,0.634684,4.189782,1.06946,0.148443,0.425344
grid_circular_voids,auxetic,1,0.538971,3.223643,2.312762,0.178529,0.315474
grid_circular_voids,auxetic,1,0.641519,4.133444,1.557626,0.184953,0.475037
grid_circular_voids,auxetic,1,0.483308,3.180466,2.060427,0.14236,0.36539
grid_circular_voids,auxetic,1,0.564525,4.591172,1.361331,0.076661,0.462583
grid_circular_voids,auxetic,1,0.593802,2.183627,2.256722,0.244256,0.277067
grid_circular_voids,auxetic,1,0.609208,4.899223,1.836321,0.218466,0.295229
grid_circular_voids,auxetic,1,0.517388,2.44312,1.594238,0.060275,0.405745
grid_circular_voids,auxetic,1,0.467929,3.833558,2.384155,0.119722,0.3484
grid_circular_voids,auxetic,1,0.688628,2.92289,1.046404,0.152916,0.533047
hexagonal,auxetic,1,0.613407,2.299907,1.191424,0.182413,0.415292
hexagonal,auxetic,1,0.464722,4.349107,1.836652,0.066591,0.270257
hexagonal,auxetic,1,0.530046,2.981084,1.661176,0.142056,0.495632
hexagonal,auxetic,1,0.693839,3.527582,2.304939,0.207488,0.341253
hexagonal,auxetic,1,0.65798,3.386459,2.003645,0.237315,0.37988
hexagonal,auxetic,1,0.571826,3.96496,1.030292,0.115241,0.534259
hexagonal,auxetic,1,0.48355,2.707527,2.471931,0.09017,0.308902
hexagonal,auxetic,1,0.584873,4.783328,1.500043,0.161852,0.453938
hexagonal,auxetic,1,0.475201,2.85386,2.370577,0.174301,0.512903
hexagonal,auxetic,1,0.623375,3.795821,1.419219,0.07762,0.395397
hexagonal,auxetic,1,0.683817,2.034576,2.087398,0.10289,0.471193
hexagonal,auxetic,1,0.519498,4.473469,1.140435,0.249962,0.288113
hexagonal,auxetic,1,0.553892,2.457257,1.574493,0.220036,0.254173
hexagonal,auxetic,1,0.639596,4.893363,2.197725,0.129603,0.437253
hexagonal,auxetic,1,0.603082,3.27933,1.295709,0.053946,0.361439
hexagonal,auxetic,1,0.501293,4.212369,1.914547,0.194768,0.478945
hexagonal,auxetic,1,0.687447,3.163322,1.455914,0.190706,0.320826
hexagonal,auxetic,1,0.539243,4.093614,2.334053,0.056531,0.437746
hexagonal,auxetic,1,0.455396,2.485352,1.17403,0.131797,0.36356
hexagonal,auxetic,1,0.619684,4.912486,2.053633,0.216364,0.546054
hexagonal,auxetic,1,0.575525,2.147815,2.161201,0.239565,0.512098
hexagonal,auxetic,1,0.489852,4.595681,1.611188,0.111639,0.329604
hexagonal,auxetic,1,0.565395,2.828489,1.880781,0.085979,0.403808
hexagonal,auxetic,1,0.667214,3.773196,1.329303,0.164295,0.286888
hexagonal,auxetic,1,0.525925,2.586598,1.776668,0.151943,0.345121
hexagonal,auxetic,1,0.674579,4.671004,1.251581,0.098626,0.490742
hexagonal,auxetic,1,0.632728,3.407802,2.247713,0.124088,0.266099
hexagonal,auxetic,1,0.468905,3.989416,1.71823,0.227015,0.421063
hexagonal,auxetic,1,0.510623,3.099656,1.090448,0.203719,0.459706
hexagonal,auxetic,1,0.596807,3.643042,1.943661,0.144152,0.304742
hexagonal,auxetic,1,0.645985,2.280967,1.557098,0.069078,0.529367
hexagonal,auxetic,1,0.544693,4.321561,2.414705,0.178253,0.383746
hexagonal,auxetic,1,0.586914,2.987565,2.115994,0.176083,0.278784
hexagonal,auxetic,1,0.485599,3.566249,1.09421,0.072765,0.405614
hexagonal,auxetic,1,0.569694,2.356421,2.394778,0.148276,0.329799
hexagonal,auxetic,1,0.655901,4.432038,1.377388,0.201203,0.503554
hexagonal,auxetic,1,0.699633,2.698621,1.313937,0.231142,0.544541
hexagonal,auxetic,1,0.535787,4.748004,1.913846,0.121575,0.370786
hexagonal,auxetic,1,0.459019,3.33237,1.597115,0.096451,0.446583
hexagonal,auxetic,1,0.607696,3.878686,2.192629,0.155629,0.319752
hexagonal,auxetic,1,0.499474,2.059276,1.698469,0.167984,0.388083
hexagonal,auxetic,1,0.6013,4.495199,2.273453,0.083806,0.523712
hexagonal,auxetic,1,0.641446,2.927311,1.230183,0.109122,0.298354
hexagonal,auxetic,1,0.555766,3.860533,1.803702,0.24369,0.46214
hexagonal,auxetic,1,0.513498,3.252021,2.481461,0.213851,0.42584
hexagonal,auxetic,1,0.677794,4.193799,1.484602,0.135924,0.262055
hexagonal,auxetic,1,0.629345,2.386414,2.01171,0.060215,0.48743
hexagonal,auxetic,1,0.481133,4.825491,1.016316,0.188533,0.351802
hexagonal,auxetic,1,0.661191,2.545979,2.236758,0.196891,0.449161
hexagonal,auxetic,1,0.559395,4.993662,1.734993,0.050208,0.312947
hexagonal,auxetic,1,0.495783,3.180324,1.770108,0.125527,0.537571
hexagonal,auxetic,1,0.581495,4.125215,1.263948,0.222601,0.373199
hexagonal,auxetic,1,0.617903,2.765343,1.521126,0.245884,0.336916
hexagonal,auxetic,1,0.453576,3.695452,2.444766,0.105451,0.501287
hexagonal,auxetic,1,0.541116,2.133331,1.050081,0.079744,0.276645
hexagonal,auxetic,1,0.689297,4.560648,1.978116,0.170569,0.412859
hexagonal,auxetic,1,0.550434,3.498367,1.154194,0.158116,0.480458
hexagonal,auxetic,1,0.65178,4.041936,2.055838,0.092292,0.354213
hexagonal,auxetic,1,0.591097,2.632257,1.434614,0.117806,0.428416
hexagonal,auxetic,1,0.50492,4.672667,2.337724,0.233239,0.255246
hexagonal,auxetic,1,0.470953,2.187701,1.85369,0.210051,0.296217
hexagonal,auxetic,1,0.634768,4.27229,1.373921,0.137977,0.469387
hexagonal,auxetic,1,0.6725,3.056699,2.135575,0.062856,0.395203
hexagonal,auxetic,1,0.523793,3.638129,1.654341,0.18454,0.521447
hexagonal,auxetic,1,0.487362,3.349927,2.216525,0.186091,0.356538
hexagonal,auxetic,1,0.588693,3.908099,1.574135,0.064414,0.482819
hexagonal,auxetic,1,0.653985,2.669345,1.936826,0.139538,0.257609
hexagonal,auxetic,1,0.567824,4.730309,1.290041,0.211605,0.430742
hexagonal,auxetic,1,0.533918,2.338822,1.401283,0.231678,0.467026
hexagonal,auxetic,1,0.697718,4.402858,2.371798,0.116251,0.293892
hexagonal,auxetic,1,0.609474,3.016883,1.11719,0.09074,0.519121
hexagonal,auxetic,1,0.460782,3.583711,2.092099,0.156558,0.39284
hexagonal,auxetic,1,0.599262,2.40406,1.040211,0.169008,0.315271
hexagonal,auxetic,1,0.497482,4.854627,1.98873,0.078189,0.451523
hexagonal,auxetic,1,0.557895,3.222657,1.507582,0.103899,0.375562
hexagonal,auxetic,1,0.643591,4.176382,2.457566,0.244326,0.539897
hexagonal,auxetic,1,0.679938,2.909801,1.827598,0.224153,0.498926
hexagonal,auxetic,1,0.515627,3.831075,1.207203,0.127085,0.334591
hexagonal,auxetic,1,0.479142,2.088505,2.296433,0.051769,0.410533
hexagonal,auxetic,1,0.627308,4.512938,1.674574,0.198446,0.274282
hexagonal,auxetic,1,0.561523,2.115868,1.954953,0.190106,0.526073
hexagonal,auxetic,1,0.663334,4.531329,1.073793,0.061782,0.390408
hexagonal,auxetic,1,0.579458,2.794524,2.421054,0.137488,0.464466
hexagonal,auxetic,1,0.493792,3.713052,1.544289,0.215421,0.300717
hexagonal,auxetic,1,0.451586,3.198018,1.240786,0.242126,0.25973
hexagonal,auxetic,1,0.615867,4.15449,1.79382,0.107552,0.423479
hexagonal,auxetic,1,0.69144,2.516567,1.711281,0.082233,0.349439
hexagonal,auxetic,1,0.543244,4.976106,2.259921,0.166417,0.485105
hexagonal,auxetic,1,0.649865,3.038959,1.631178,0.154065,0.407976
hexagonal,auxetic,1,0.548565,3.608899,2.159287,0.094881,0.281109
hexagonal,auxetic,1,0.506682,2.21716,1.350208,0.120002,0.50588
hexagonal,auxetic,1,0.592874,4.289802,1.876852,0.229575,0.332161
hexagonal,auxetic,1,0.636545,2.649673,2.314561,0.202777,0.368461
hexagonal,auxetic,1,0.472715,4.702031,1.458327,0.149843,0.54218
hexagonal,auxetic,1,0.521924,3.469232,2.032126,0.074329,0.31739
hexagonal,auxetic,1,0.670586,4.024291,1.177357,0.177653,0.444257
hexagonal,auxetic,1,0.462838,2.736984,1.476148,0.179827,0.493067
hexagonal,auxetic,1,0.611507,4.800836,2.494911,0.070645,0.347482
hexagonal,auxetic,1,0.695631,3.368721,1.007312,0.145716,0.423426
hexagonal,auxetic,1,0.531793,3.935733,2.02754,0.205289,0.268425
hexagonal,auxetic,1,0.573573,2.951946,2.281044,0.225451,0.302381
hexagonal,auxetic,1,0.659772,3.509935,1.684156,0.122518,0.457382
hexagonal,auxetic,1,0.582974,2.317326,1.813673,0.097053,0.38142
hexagonal,auxetic,1,0.481667,4.378474,1.21532,0.150376,0.527005
hexagonal,auxetic,1,0.625534,3.308514,1.890651,0.162731,0.440071
hexagonal,auxetic,1,0.477315,4.229972,1.318688,0.084409,0.323187
hexagonal,auxetic,1,0.517492,2.439791,2.174745,0.110066,0.548417
hexagonal,auxetic,1,0.681796,4.864041,1.598388,0.237998,0.365886
hexagonal,auxetic,1,0.637575,2.005166,1.11654,0.217937,0.327243
hexagonal,auxetic,1,0.551887,4.455916,2.110378,0.133364,0.509774
hexagonal,auxetic,1,0.503406,2.871551,1.39624,0.058095,0.284563
hexagonal,auxetic,1,0.60524,3.825093,2.394472,0.192276,0.401445
hexagonal,auxetic,1,0.537236,2.799121,1.352466,0.19632,0.397759
hexagonal,auxetic,1,0.685424,3.755776,1.857069,0.055504,0.515228
hexagonal,auxetic,1,0.621844,2.165464,1.6349,0.131164,0.290439
hexagonal,auxetic,1,0.45751,4.62482,2.138038,0.22159,0.473556
hexagonal,auxetic,1,0.491965,2.514579,2.076796,0.248401,0.434928
hexagonal,auxetic,1,0.577684,4.930223,1.150318,0.101335,0.251811
hexagonal,auxetic,1,0.665192,3.145814,2.357765,0.076068,0.476582
hexagonal,auxetic,1,0.563388,4.064159,1.432752,0.172743,0.359113
hourglass,auxetic,1,0.552481,2.280728,2.350506,0.210794,0.264771
